REGION,PROVINCIA,COMUNA,DC,AREA,ZC_LOC,ID_ZONA_LOC,NVIV,NHOGAR,PERSONAN,P07,P08,P09,P10,P10COMUNA,P10PAIS,P11,P11COMUNA,P11PAIS,P12,P12COMUNA,P12PAIS,P12A_LLEGADA,P12A_TRAMO,P13,P14,P15,P15A,P16,P16A,P16A_OTRO,P17,P18,P19,P20,P21M,P21A,P10PAIS_GRUPO,P11PAIS_GRUPO,P12PAIS_GRUPO,ESCOLARIDAD,P16A_GRUPO,REGION_15R,PROVINCIA_15R,COMUNA_15R,P10COMUNA_15R,P11COMUNA_15R,P12COMUNA_15R
10,101,10102,1,2,8,12926,130,1,2,2,2,55,1,98,998,3,10101,998,2,10107,998,9998,98,3,98,98,98,2,98,98,7,98,6,5,7,1992,998,998,998,0,98,10,101,10102,98,10101,10107
10,101,10102,1,2,8,12926,131,1,1,1,2,32,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,6,98,2,2,3,2014,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,131,1,2,5,1,9,1,98,998,2,98,998,1,98,998,9998,98,1,3,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,3,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,131,1,3,5,2,3,1,98,998,1,98,998,1,98,998,9998,98,2,0,1,99,1,1,98,98,98,98,98,98,9998,998,998,998,0,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,131,2,1,1,2,21,1,98,998,3,10403,998,2,10403,998,9998,98,2,3,11,1,1,1,98,4,98,1,1,8,2013,998,998,998,15,1,10,101,10102,98,10403,10403
10,101,10102,1,2,8,12926,131,2,2,5,2,3,1,98,998,1,98,998,2,10403,998,9998,98,2,0,1,2,1,1,98,98,98,98,98,98,9998,998,998,998,0,1,10,101,10102,98,98,10403
10,101,10102,1,2,8,12926,132,1,1,1,1,50,1,98,998,2,98,998,2,10101,998,9998,98,2,2,5,2,2,98,98,1,N,98,98,98,9998,998,998,998,2,98,10,101,10102,98,98,10101
10,101,10102,1,2,8,12926,132,1,2,2,2,46,1,98,998,2,98,998,1,98,998,9998,98,2,7,5,2,2,98,98,6,98,3,3,4,2003,998,998,998,7,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,132,1,3,5,1,26,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,3,N,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,132,1,4,5,2,24,1,98,998,3,8101,998,1,98,998,9998,98,2,2,5,2,2,98,98,6,98,0,98,98,9998,998,998,998,2,98,10,101,10102,98,8101,98
10,101,10102,1,2,8,12926,132,1,5,11,1,23,1,98,998,3,10106,998,2,10208,998,9998,98,2,7,5,2,2,98,98,1,Z,98,98,98,9998,998,998,998,7,98,10,101,10102,98,10106,10208
10,101,10102,1,2,8,12926,132,1,6,14,2,18,99,99,999,99,99,999,99,99,999,9999,99,99,99,99,99,99,99,99,99,99,99,99,99,9999,999,999,999,99,99,10,101,10102,99,99,99
10,101,10102,1,2,8,12926,133,1,1,1,1,56,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,1,1,98,3,A,98,98,98,9998,998,998,998,6,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,134,1,1,1,1,51,99,99,999,99,99,999,99,99,999,9999,99,99,99,99,99,99,99,99,99,99,98,98,98,9998,999,999,999,99,99,10,101,10102,99,99,99
10,101,10102,1,2,8,12926,134,1,2,2,2,47,99,99,999,99,99,999,99,99,999,9999,99,99,99,99,99,99,99,99,99,99,99,99,99,9999,999,999,999,99,99,10,101,10102,99,99,99
10,101,10102,1,2,8,12926,134,1,3,5,1,18,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,Z,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,134,1,4,11,2,20,1,98,998,99,99,999,1,98,998,9998,98,2,4,7,1,2,98,98,1,A,1,1,6,2014,998,999,998,12,98,10,101,10102,98,99,98
10,101,10102,1,2,8,12926,134,1,5,5,1,25,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,3,Z,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,134,1,6,5,1,24,1,98,998,2,98,998,1,98,998,9998,98,1,4,7,1,2,98,98,2,Z,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,134,1,7,12,2,2,1,98,998,1,98,998,1,98,998,9998,98,3,98,98,98,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,135,1,1,1,1,45,1,98,998,2,98,998,2,13101,998,9998,98,2,3,7,2,1,1,98,1,A,98,98,98,9998,998,998,998,11,1,10,101,10102,98,98,13101
10,101,10102,1,2,8,12926,135,1,2,2,2,42,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,1,10,5,1,A,3,3,2,2012,998,998,998,6,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,135,1,3,5,2,13,1,98,998,2,98,998,1,98,998,9998,98,1,7,5,2,1,10,5,98,98,98,98,98,9998,998,998,998,7,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,135,1,4,5,2,5,1,98,998,2,98,998,1,98,998,9998,98,1,0,2,1,1,10,5,98,98,98,98,98,9998,998,998,998,0,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,136,1,1,1,2,27,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,Z,1,1,4,2011,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,136,1,2,5,2,6,1,98,998,2,98,998,1,98,998,9998,98,1,0,3,1,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,137,1,1,17,1,48,3,10209,998,3,10209,998,1,98,998,9998,98,2,3,7,2,2,98,98,1,A,98,98,98,9998,998,998,998,11,98,10,101,10102,10209,10209,98
10,101,10102,1,2,8,12926,137,1,2,17,1,27,2,98,998,2,98,998,1,98,998,9998,98,2,4,7,1,1,1,98,1,A,98,98,98,9998,998,998,998,12,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,137,1,3,17,1,32,3,10301,998,3,10301,998,2,10301,998,9998,98,2,5,12,1,2,98,98,1,A,98,98,98,9998,998,998,998,17,98,10,101,10102,10301,10301,10301
10,101,10102,1,2,8,12926,137,1,4,17,1,41,3,14103,998,3,14103,998,2,14102,998,9998,98,2,4,7,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,14103,14103,14102
10,101,10102,1,2,8,12926,137,1,5,17,1,31,3,10101,998,3,10101,998,1,98,998,9998,98,2,4,7,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,10101,10101,98
10,101,10102,1,2,8,12926,137,1,6,17,1,31,3,10108,998,3,10108,998,2,10108,998,9998,98,2,4,7,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,10108,10108,10108
10,101,10102,1,2,8,12926,137,1,7,17,1,43,1,98,998,2,98,998,1,98,998,9998,98,2,4,7,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,137,1,8,17,1,26,1,98,998,2,98,998,1,98,998,9998,98,2,2,7,2,2,98,98,1,A,98,98,98,9998,998,998,998,10,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,137,1,9,17,1,33,3,10101,998,3,10101,998,2,10301,998,9998,98,2,4,7,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,10101,10101,10301
10,101,10102,1,2,8,12926,137,1,10,17,1,56,2,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,A,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,137,1,11,17,1,54,3,10101,998,3,10101,998,2,10101,998,9998,98,2,8,5,1,1,1,98,1,A,98,98,98,9998,998,998,998,8,1,10,101,10102,10101,10101,10101
10,101,10102,1,2,8,12926,137,1,12,17,1,25,3,14204,998,3,14204,998,2,14204,998,9998,98,2,4,7,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,14204,14204,14204
10,101,10102,1,2,8,12926,137,1,13,17,1,59,1,98,998,3,10109,998,2,14101,998,9998,98,2,3,7,2,2,98,98,1,A,98,98,98,9998,998,998,998,11,98,10,101,10102,98,10109,14101
10,101,10102,1,2,8,12926,137,1,14,17,1,21,3,14102,998,3,14102,998,2,14102,998,9998,98,99,99,99,99,1,1,98,1,A,98,98,98,9998,998,998,998,99,1,10,101,10102,14102,14102,14102
10,101,10102,1,2,8,12926,137,1,15,17,1,35,1,98,998,3,10403,998,2,13101,998,9998,98,2,4,8,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,98,10403,13101
10,101,10102,1,2,8,12926,137,1,16,17,1,34,3,10101,998,3,10101,998,2,12101,998,9998,98,2,4,7,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,10101,10101,12101
10,101,10102,1,2,8,12926,137,1,17,17,2,38,2,98,998,2,98,998,2,12101,998,9998,98,2,4,7,1,2,98,98,1,A,3,3,1,2009,998,998,998,12,98,10,101,10102,98,98,12101
10,101,10102,1,2,8,12926,137,1,18,17,1,35,3,10305,998,3,10305,998,2,10305,998,9998,98,2,4,7,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,10305,10305,10305
10,101,10102,1,2,8,12926,137,1,19,17,2,41,2,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,1,A,2,2,8,2001,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,137,1,20,17,1,44,3,8304,998,3,8304,998,2,8304,998,9998,98,2,4,8,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,8304,8304,8304
10,101,10102,1,2,8,12926,137,1,21,17,1,50,3,10305,998,3,10305,998,2,10101,998,9998,98,2,4,7,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,10305,10305,10101
10,101,10102,1,2,8,12926,137,1,22,17,1,18,3,10103,998,3,10103,998,2,10103,998,9998,98,2,4,7,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,10103,10103,10103
10,101,10102,1,2,8,12926,137,1,23,17,1,45,3,10301,998,3,10301,998,2,10301,998,9998,98,2,8,5,1,2,98,98,1,A,98,98,98,9998,998,998,998,8,98,10,101,10102,10301,10301,10301
10,101,10102,1,2,8,12926,137,1,24,17,1,34,3,9119,998,3,9119,998,2,9108,998,9998,98,2,5,12,1,2,98,98,1,A,98,98,98,9998,998,998,998,17,98,10,101,10102,9119,9119,9108
10,101,10102,1,2,8,12926,137,1,25,17,1,32,3,10205,998,3,10209,998,2,10210,998,9998,98,1,3,11,1,1,1,98,1,A,98,98,98,9998,998,998,998,15,1,10,101,10102,10205,10209,10210
10,101,10102,1,2,8,12926,137,1,26,17,1,45,3,10101,998,3,10101,998,2,10000,998,9998,98,2,4,7,1,1,1,98,1,A,98,98,98,9998,998,998,998,12,1,10,101,10102,10101,10101,10000
10,101,10102,1,2,8,12926,137,1,27,17,1,57,3,10101,998,3,10101,998,2,5101,998,9998,98,2,4,8,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,10101,10101,5101
10,101,10102,1,2,8,12926,137,1,28,17,1,45,3,10101,998,3,10101,998,2,10101,998,9998,98,2,2,7,2,1,1,98,1,A,98,98,98,9998,998,998,998,10,1,10,101,10102,10101,10101,10101
10,101,10102,1,2,8,12926,137,1,29,17,1,43,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,A,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,137,1,30,17,1,33,1,98,998,2,98,998,2,13101,998,9998,98,2,4,7,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,13101
10,101,10102,1,2,8,12926,137,1,31,17,1,41,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,A,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,137,1,32,17,1,51,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,A,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,137,1,33,17,1,39,3,10000,998,3,10000,998,2,10000,998,9998,98,2,8,5,1,2,98,98,1,A,98,98,98,9998,998,998,998,8,98,10,101,10102,10000,10000,10000
10,101,10102,1,2,8,12926,138,1,1,1,1,50,1,98,998,2,98,998,1,98,998,9998,98,2,3,7,2,2,98,98,1,N,98,98,98,9998,998,998,998,11,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,138,1,2,2,2,44,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,T,3,3,8,1999,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,138,1,3,5,1,17,1,98,998,2,98,998,1,98,998,9998,98,1,3,7,2,2,98,98,5,98,98,98,98,9998,998,998,998,11,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,140,1,1,1,1,34,1,98,998,2,98,998,1,98,998,9998,98,2,2,7,2,1,1,98,1,A,98,98,98,9998,998,998,998,10,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,140,1,2,2,2,33,1,98,998,2,98,998,1,98,998,9998,98,2,3,11,1,1,1,98,1,P,2,2,7,2010,998,998,998,15,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,140,1,3,5,1,13,1,98,998,2,98,998,1,98,998,9998,98,1,7,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,7,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,140,1,4,5,2,6,1,98,998,2,98,998,1,98,998,9998,98,1,0,3,1,1,1,98,98,98,98,98,98,9998,998,998,998,0,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,141,1,1,1,1,45,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,2,98,98,1,Z,98,98,98,9998,998,998,998,6,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,141,1,2,2,2,52,1,98,998,2,98,998,1,98,998,9998,98,2,5,5,2,1,1,98,4,98,2,2,6,1998,998,998,998,5,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,142,1,1,1,1,49,1,98,998,2,98,998,1,98,998,9998,98,2,2,7,2,1,1,98,1,A,98,98,98,9998,998,998,998,10,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,142,1,2,2,2,43,1,98,998,2,98,998,1,98,998,9998,98,2,5,5,2,1,1,98,1,A,2,2,6,2009,998,998,998,5,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,143,1,1,1,2,66,1,98,998,2,98,998,2,10201,998,9998,98,2,5,12,1,2,98,98,6,98,3,3,9,1985,998,998,998,17,98,10,101,10102,98,98,10201
10,101,10102,1,2,8,12926,143,1,2,5,1,33,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,6,98,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,144,1,1,1,2,28,1,98,998,2,98,998,1,98,998,9998,98,1,4,8,1,2,98,98,1,P,2,2,10,2010,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,144,1,2,2,1,28,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,A,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,144,1,3,5,2,10,1,98,998,2,98,998,1,98,998,9998,98,1,4,5,2,2,98,98,98,98,98,98,98,9998,998,998,998,4,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,144,1,4,5,2,6,1,98,998,2,98,998,1,98,998,9998,98,1,0,3,1,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,145,1,1,1,2,66,1,98,998,2,98,998,1,98,998,9998,98,2,1,5,2,2,98,98,6,98,9,9,10,1991,998,998,998,1,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,145,1,2,5,1,25,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,Z,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,146,1,1,1,2,39,1,98,998,2,98,998,1,98,998,9998,98,2,4,7,1,1,1,98,6,98,2,2,11,2012,998,998,998,12,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,146,1,2,5,1,14,1,98,998,2,98,998,1,98,998,9998,98,1,8,5,1,1,1,98,98,98,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,146,1,3,5,1,4,1,98,998,1,98,998,1,98,998,9998,98,1,0,1,2,1,1,98,98,98,98,98,98,9998,998,998,998,0,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,147,1,1,1,1,61,1,98,998,2,98,998,2,10301,998,9998,98,2,3,5,2,1,1,98,7,98,98,98,98,9998,998,998,998,3,1,10,101,10102,98,98,10301
10,101,10102,1,2,8,12926,147,1,2,2,2,60,1,98,998,2,98,998,1,98,998,9998,98,2,1,5,2,1,1,98,6,98,5,4,4,1989,998,998,998,1,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,149,1,1,1,1,61,1,98,998,2,98,998,1,98,998,9998,98,2,4,5,2,1,1,98,1,Z,98,98,98,9998,998,998,998,4,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,149,1,2,2,2,57,1,98,998,2,98,998,1,98,998,9998,98,2,4,5,2,2,98,98,6,98,2,2,12,1986,998,998,998,4,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,149,1,3,12,2,15,1,98,998,2,98,998,1,98,998,9998,98,2,1,7,2,2,98,98,5,98,1,1,2,2017,998,998,998,9,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,149,1,4,12,1,0,1,98,998,1,98,998,1,98,998,9998,98,3,98,98,98,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,150,1,1,1,1,83,1,98,998,2,98,998,1,98,998,9998,98,2,6,6,1,2,98,98,7,98,98,98,98,9998,998,998,998,6,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,150,1,2,2,2,63,1,98,998,2,98,998,2,10302,998,9998,98,3,98,98,98,2,98,98,6,98,99,99,99,9999,998,998,998,0,98,10,101,10102,98,98,10302
10,101,10102,1,2,8,12926,150,1,3,12,1,20,1,98,998,2,98,998,99,99,999,9999,99,2,2,5,2,2,98,98,1,Z,98,98,98,9998,998,998,999,2,98,10,101,10102,98,98,99
10,101,10102,1,2,8,12926,150,1,4,5,2,45,1,98,998,3,9120,998,1,98,998,9998,98,2,8,5,1,2,98,98,99,99,4,4,9,1996,998,998,998,8,98,10,101,10102,98,9120,98
10,101,10102,1,2,8,12926,151,1,1,1,2,34,1,98,998,2,98,998,1,98,998,9998,98,2,7,5,2,1,1,98,6,98,0,98,98,9998,998,998,998,7,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,152,1,1,1,1,79,1,98,998,2,98,998,2,10103,998,9998,98,2,6,5,2,2,98,98,7,98,98,98,98,9998,998,998,998,6,98,10,101,10102,98,98,10103
10,101,10102,1,2,8,12926,152,1,2,7,1,73,1,98,998,99,99,999,2,10101,998,9998,98,2,8,5,1,2,98,98,7,98,98,98,98,9998,998,999,998,8,98,10,101,10102,98,99,10101
10,101,10102,1,2,8,12926,153,1,1,1,1,32,1,98,998,2,98,998,1,98,998,9998,98,2,3,11,1,2,98,98,1,Z,98,98,98,9998,998,998,998,15,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,153,1,2,10,1,51,3,10101,998,3,10101,998,2,10101,998,9998,98,2,6,5,2,2,98,98,1,Z,98,98,98,9998,998,998,998,6,98,10,101,10102,10101,10101,10101
10,101,10102,1,2,8,12926,154,1,1,1,1,63,1,98,998,2,98,998,2,997,998,9998,98,2,3,5,2,2,98,98,1,Z,98,98,98,9998,998,998,998,3,98,10,101,10102,98,98,997
10,101,10102,1,2,8,12926,154,1,2,2,2,62,1,98,998,2,98,998,1,98,998,9998,98,2,4,5,2,1,1,98,99,99,99,99,99,9999,998,998,998,4,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,158,1,1,1,2,80,1,98,998,2,98,998,1,98,998,9998,98,3,98,98,98,1,1,98,7,98,6,6,6,1977,998,998,998,0,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,158,1,2,5,2,56,2,98,998,2,98,998,2,10101,998,9998,98,2,6,5,2,1,1,98,6,98,0,98,98,9998,998,998,998,6,1,10,101,10102,98,98,10101
10,101,10102,1,2,8,12926,159,1,1,1,2,63,1,98,998,3,12101,998,1,98,998,9998,98,2,5,5,2,2,98,98,6,98,1,1,1,1970,998,998,998,5,98,10,101,10102,98,12101,98
10,101,10102,1,2,8,12926,159,1,2,2,1,58,1,98,998,3,12101,998,2,10202,998,9998,98,2,3,7,2,1,10,5,4,98,98,98,98,9998,998,998,998,11,1,10,101,10102,98,12101,10202
10,101,10102,1,2,8,12926,163,1,1,1,1,39,1,98,998,2,98,998,1,98,998,9998,98,2,1,8,2,2,98,98,1,A,98,98,98,9998,998,998,998,9,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,164,1,1,1,2,35,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,6,98,2,2,11,2008,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,164,1,2,4,1,39,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,1,A,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,164,1,3,5,2,14,1,98,998,2,98,998,2,997,998,9998,98,1,8,5,1,1,1,98,98,98,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,997
10,101,10102,1,2,8,12926,164,1,4,5,2,8,1,98,998,2,98,998,1,98,998,9998,98,1,2,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,2,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,166,1,1,1,1,52,1,98,998,2,98,998,2,10109,998,9998,98,2,4,8,1,2,98,98,1,Z,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,10109
10,101,10102,1,2,8,12926,166,1,2,2,2,45,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,6,98,3,3,12,1995,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,166,1,3,5,1,26,1,98,998,2,98,998,1,98,998,9998,98,1,2,8,2,2,98,98,1,A,98,98,98,9998,998,998,998,10,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,166,1,4,5,1,24,1,98,998,2,98,998,1,98,998,9998,98,2,4,8,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,166,1,5,5,1,21,1,98,998,2,98,998,1,98,998,9998,98,2,3,8,2,2,98,98,1,O,98,98,98,9998,998,998,998,11,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,167,1,1,1,1,65,1,98,998,2,98,998,1,98,998,9998,98,2,4,5,2,1,1,98,1,A,98,98,98,9998,998,998,998,4,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,168,1,1,1,1,51,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,6,98,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,168,1,2,2,2,45,1,98,998,2,98,998,2,10101,998,9998,98,2,6,5,2,2,98,98,6,98,2,2,7,1993,998,998,998,6,98,10,101,10102,98,98,10101
10,101,10102,1,2,8,12926,169,1,1,1,1,32,1,98,998,2,98,998,2,10107,998,9998,98,2,8,5,1,1,1,98,1,Z,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,10107
10,101,10102,1,2,8,12926,169,1,2,4,2,28,1,98,998,3,14204,998,2,13128,998,9998,98,2,2,8,2,1,1,98,6,98,3,3,3,2010,998,998,998,10,1,10,101,10102,98,14204,13128
10,101,10102,1,2,8,12926,169,1,3,6,2,10,1,98,998,3,14204,998,2,13124,998,9998,98,1,4,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,4,1,10,101,10102,98,14204,13124
10,101,10102,1,2,8,12926,169,1,4,6,2,8,1,98,998,3,14204,998,2,14204,998,9998,98,1,2,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,2,1,10,101,10102,98,14204,14204
10,101,10102,1,2,8,12926,169,1,5,6,2,7,1,98,998,3,14204,998,2,14204,998,9998,98,1,1,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,1,1,10,101,10102,98,14204,14204
10,101,10102,1,2,8,12926,170,1,1,1,2,72,1,98,998,2,98,998,1,98,998,9998,98,2,2,6,2,2,98,98,1,A,6,6,6,1974,998,998,998,2,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,171,1,1,1,2,49,1,98,998,2,98,998,1,98,998,9998,98,2,4,7,1,2,98,98,1,Z,3,3,4,1998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,171,1,2,2,1,50,1,98,998,2,98,998,1,98,998,9998,98,2,4,5,2,2,98,98,8,98,98,98,98,9998,998,998,998,4,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,171,1,3,5,2,19,1,98,998,2,98,998,1,98,998,9998,98,1,2,8,2,2,98,98,5,98,0,98,98,9998,998,998,998,10,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,175,1,1,1,1,45,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,A,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,175,1,2,2,2,47,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,2,98,98,1,A,4,4,6,1998,998,998,998,6,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,177,1,1,1,2,46,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,6,98,0,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,177,1,2,14,1,29,1,98,998,2,98,998,1,98,998,9998,98,2,4,8,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,178,1,1,1,1,35,1,98,998,2,98,998,1,98,998,9998,98,2,99,99,99,1,1,98,1,F,98,98,98,9998,998,998,998,99,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,178,1,2,4,2,30,1,98,998,2,98,998,1,98,998,9998,98,2,2,7,2,1,1,98,6,98,2,2,7,2012,998,998,998,10,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,178,1,3,6,2,10,1,98,998,2,98,998,1,98,998,9998,98,1,4,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,4,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,178,1,4,5,1,4,1,98,998,1,98,998,1,98,998,9998,98,1,0,2,1,1,1,98,98,98,98,98,98,9998,998,998,998,0,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,179,1,1,1,1,34,1,98,998,3,10101,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,Z,98,98,98,9998,998,998,998,8,98,10,101,10102,98,10101,98
